millis(),ID,Length,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
20522,0x1E12FF10,0
20574,0x1610FF10,0
20625,0xAF87170,3,00,00,00
20678,0x12F85050,4,00,00,00,00
20731,0x12F85050,4,00,00,00,00
20784,0xEF81510,1,00
20836,0x12F83210,1,00
20888,0x12F83130,1,00
20941,0xAF87170,3,00,00,00
20993,0x12F85050,4,00,00,00,00
21046,0x12F85050,4,00,00,00,00
21099,0xEF81510,1,00
21151,0x12F83210,1,00
21203,0xAF87070,2,00,00
21256,0xAF87170,3,00,00,00
21308,0x12F85050,4,00,00,00,00
21361,0x12F85050,4,00,00,00,00
21414,0xEF81510,1,00
21466,0x12F83210,1,00
21519,0xAF87170,3,00,00,00
21571,0x1610FF50,0
21623,0x12F85050,4,00,00,00,00
21676,0x12F85050,4,00,00,00,00
21729,0x12F83210,1,00
21781,0x12F85150,2,40,00
21834,0xAF87170,3,00,00,00
21886,0x12F85050,4,00,00,00,00
21940,0x12F85050,4,00,00,00,00
21992,0xEF81510,1,00
22045,0x12F83210,1,00
22097,0x12F83130,1,00
22149,0xAF87170,3,00,00,00
22202,0x12F85050,4,00,00,00,00
22255,0x12F85050,4,00,00,00,00
22308,0xEF81510,1,00
22360,0x12F83210,1,00
22412,0xAF87170,3,00,00,00
22464,0x12F85050,4,00,00,00,00
22567,0x1610FF50,0
22619,0xEF81510,1,00
22671,0x12F81010,2,00,00
22724,0xAF81111,2,00,00
22776,0x12F85050,4,00,00,00,00
22879,0x12F85050,4,00,00,00,00
22932,0x12F83210,1,00
22984,0xEF81430,1,00
23037,0xAF81111,2,00,00
23089,0x12F85050,4,00,00,00,00
23142,0x12F85050,4,00,00,00,00
23195,0xEF81510,1,00
23247,0x12F83210,1,00
23299,0x12F83130,1,00
23351,0xAF81111,2,00,00
23404,0x12F85050,4,00,00,00,00
23457,0x12F85050,4,00,00,00,00
23510,0xEF81510,1,00
23562,0x12F83210,1,00
23614,0xAF87170,3,00,00,00
23667,0xAF81111,2,00,00
23719,0x12F85050,4,00,00,00,00
23772,0x12F85050,4,00,00,00,00
23825,0x12F83210,1,00
23877,0x12F85150,2,00,00
23930,0xAF81111,2,00,00
23982,0x12F85050,4,00,00,00,00
24085,0x12F85050,4,00,00,00,00
24138,0x12F83210,1,00
24190,0x12F85050,4,00,00,00,00
24243,0xAF81111,2,00,00
24296,0x12F85050,4,00,00,00,00
24349,0x12F85050,4,00,00,00,00
24402,0xEF81510,1,00
24454,0x12F83210,1,00
24506,0xAF87070,2,00,00
24558,0xAF81111,2,00,00
24611,0x12F85050,4,00,00,00,00
24664,0x12F85050,4,00,00,00,00
24717,0xEF81510,1,00
24769,0x12F81010,2,00,00
24821,0xAF87170,3,00,00,00
24874,0xAF81111,2,00,00
24926,0x12F85050,4,00,00,00,00
24979,0x12F85050,4,00,00,00,00
25032,0x12F83210,1,00
25084,0xEF81430,1,00
25136,0xAF87170,3,00,00,00
25189,0x12F85050,4,00,00,00,00
25242,0x12F85050,4,00,00,00,00
25295,0xEF81510,1,00
25347,0x12F83210,1,00
25399,0x12F85050,4,00,00,00,00
25452,0xAF81111,2,00,00
25505,0x12F85050,4,00,00,00,00
25558,0x12F85050,4,00,00,00,00
25611,0xEF81510,1,00
25663,0x12F83210,1,00
25715,0xAF87170,3,00,00,00
25768,0xAF81111,2,00,00
25820,0x12F85050,4,00,00,00,00
25873,0x12F85050,4,00,00,00,00
25926,0x12F83210,1,00
25978,0x12F81010,2,00,00
26031,0xAF87170,3,00,00,00
26083,0xAF81111,2,00,00
26136,0x12F85050,4,00,00,00,00
26189,0x12F85050,4,00,00,00,00
26242,0x12F83210,1,00
26294,0x12F85050,4,00,00,00,00
26347,0xAF87170,3,00,00,00
26400,0x12F85050,4,00,00,00,00
26453,0x12F85050,4,00,00,00,00
26505,0xEF81510,1,00
26558,0x12F83210,1,00
26610,0xAF87170,3,00,00,00
26662,0xAF81111,2,00,00
26715,0x12F85050,4,00,00,00,00
26768,0x12F85050,4,00,00,00,00
26821,0x12F83210,1,00
26873,0x12F81010,2,00,00
26925,0xAF87170,3,00,00,00
26978,0xAF81111,2,00,00
27030,0x12F85050,4,00,00,00,00
27083,0x12F85050,4,00,00,00,00
27136,0x12F83210,1,00
27189,0x12F83130,1,00
27241,0xAF87170,3,00,00,00
27293,0x12F85050,4,00,00,00,00
27346,0x12F85050,4,00,00,00,00
27399,0xEF81510,1,00
27451,0x12F83210,1,00
27504,0xAF87070,2,00,00
27556,0xAF87170,3,00,00,00
27609,0x1211FF10,0
43826,0x1E12FF50,0
43878,0x1E12FF50,0
43930,0xAF87170,3,00,00,00
43983,0x12F85050,4,00,00,00,00
44086,0x12F85050,4,00,00,00,00
44139,0xEF81510,1,00
44191,0x12F85150,2,40,00
44243,0xAF87170,3,00,00,00
44296,0x12F85050,4,00,00,00,00
44399,0x12F85050,4,00,00,00,00
44452,0x12F83210,1,00
44504,0xAF81111,2,00,00
44557,0xAF87170,3,00,00,00
44609,0x12F85050,4,00,00,00,00
44662,0x12F85050,4,00,00,00,00
44715,0xEF81510,1,00
44767,0x12F83210,1,00
44820,0xAF87070,2,00,00
44872,0xAF87170,3,00,00,00
44925,0x12F85050,4,00,00,00,00
44978,0x12F85050,4,00,00,00,00
45031,0xEF81510,1,00
45083,0x12F83210,1,00
45135,0xAF87170,3,00,00,00
45188,0x12F85050,4,00,00,00,00
45291,0x12F85050,4,00,00,00,00
45344,0x12F83010,1,00
45396,0x12F85150,2,40,00
45448,0xAF87170,3,00,00,00
45501,0x12F85050,4,00,00,00,00
45554,0x12F85050,4,00,00,00,00
45607,0xEF81510,1,00
45659,0x12F83210,1,00
45711,0xAF87070,2,00,00
45764,0xAF87170,3,00,00,00
45816,0x12F85050,4,00,00,00,00
45869,0x1610FF50,0
45921,0x12F85050,4,00,00,00,00
45974,0x12F83210,1,00
46026,0xAF81111,2,00,00
46079,0x12F85050,4,00,00,00,00
46182,0x12F85050,4,00,00,00,00
46235,0xEF81510,1,00
46287,0xAF81111,2,40,10
46339,0xAF87170,3,00,00,00
46392,0x12F85050,4,00,00,00,00
46495,0x12F85050,4,00,00,00,00
46548,0xAF81111,2,42,40
46600,0x12F85050,4,00,00,00,00
46653,0xAF87170,3,00,00,00
46706,0x12F85050,4,00,00,00,00
46759,0x12F85050,4,00,00,00,00
46812,0xAF87070,2,50,00
46864,0xAF81111,2,42,40
46917,0x12F83130,1,00
46969,0xAF87170,3,00,00,00
47021,0x1610FF70,0
47073,0x1610FF10,0
47125,0x12F85050,4,00,00,00,00
47178,0x12F83210,1,00
47230,0xAF87170,3,00,00,00
47283,0x1610FF11,0
47335,0x12F85050,4,00,00,00,00
47388,0x12F85050,4,00,00,00,00
47441,0x12F81010,2,00,00
47493,0x12F85150,2,40,00
47546,0xAF87170,3,00,00,00
47599,0xAF81111,2,00,00
47651,0x12F85050,4,00,00,00,00
47704,0x12F85050,4,00,00,00,00
47757,0x12F83210,1,00
47809,0x12F85050,4,00,00,00,00
47862,0x1610FF10,0
47914,0x12F85050,4,00,00,00,00
47967,0x12F85050,4,00,00,00,00
48020,0xEF81510,1,00
48072,0x12F83210,1,00
48124,0xAF87170,3,00,00,00
48177,0xAF81111,2,40,00
48229,0x12F85050,4,00,00,00,00
48282,0x12F85050,4,00,00,00,00
48335,0x12F81010,2,00,00
48388,0xAF81111,2,42,40
48440,0xAF87170,3,00,00,00
48493,0x12F85050,4,00,00,00,00
48596,0x12F85050,4,00,00,00,00
48649,0x12F83210,1,00
48701,0x12F83130,1,00
48753,0xAF87170,3,00,00,00
48806,0x12F85050,4,00,00,00,00
48859,0x1610FF11,0
48911,0x12F85050,4,00,00,00,00
48964,0xAF87070,2,50,00
49016,0x12F85050,4,00,00,00,00
49069,0xAF87170,3,00,00,00
49122,0x1610FF10,0
49174,0xAF81111,2,40,00
49226,0x12F85050,4,00,00,00,00
49279,0x12F83210,1,00
49331,0xAF87170,3,00,00,00
49384,0x12F85050,4,00,00,00,00
49437,0xAF81111,2,40,00
49489,0xAF81111,2,00,00
49542,0x12F83010,1,00
49594,0x12F85150,2,00,00
49646,0xAF87170,3,00,00,00
49699,0x12F85050,4,00,00,00,00
49752,0xAF81111,2,00,00
49804,0x12F85050,4,00,00,00,00
49857,0x1610FF10,0
49909,0x12F85050,4,00,00,00,00
49962,0xAF87170,3,00,00,00
50015,0x12F85050,4,00,00,00,00
50068,0x12F85050,4,00,00,00,00
50121,0xEF81510,1,00
50173,0xAF87070,2,40,00
50225,0xAF87170,3,00,00,00
50278,0x1610FF70,0
50330,0x12F85050,4,00,00,00,00
50383,0x12F85050,4,00,00,00,00
50436,0x12F81010,2,00,00
50488,0x12F83210,1,00
50541,0xAF87170,3,00,00,00
50593,0xAF87070,2,50,00
50646,0x12F85050,4,00,00,00,00
50699,0x12F85050,4,00,00,00,00
50752,0x12F83210,1,00
50804,0x12F85050,4,00,00,00,00
50857,0xAF87170,3,00,00,00
50909,0xAF81111,2,42,40
50962,0x1610FF70,0
51014,0x12F85050,4,00,00,00,00
51067,0x12F83210,1,00
51119,0x12F85050,4,00,00,00,00
51172,0xAF87170,3,00,00,00
51225,0x12F85050,4,00,00,00,00
51278,0x1610FF10,0
51329,0x12F81010,2,00,00
51382,0x12F83210,1,00
51434,0xAF87170,3,00,00,00
51487,0x12F85050,4,00,00,00,00
51540,0xAF87070,2,00,00
51592,0xAF81111,2,00,00
51644,0xAF87070,2,40,00
51697,0xEF81430,1,00
51749,0xAF87170,3,00,00,00
51802,0x12F85050,4,00,00,00,00
51855,0x1610FF50,0
51907,0x12F85050,4,00,00,00,00
51960,0xAF87070,2,40,00
52012,0x12F85050,4,00,00,00,00
52065,0xAF87170,3,00,00,00
52118,0x12F85050,4,00,00,00,00
52170,0x1610FF70,0
52222,0xAF81111,2,42,40
52275,0x12F83210,1,00
52327,0xAF87170,3,00,00,00
52380,0x12F85050,4,00,00,00,00
52483,0xAF87070,2,50,00
52535,0x12F83010,1,00
52587,0x12F83210,1,00
52639,0xAF87170,3,00,00,00
52692,0x1610FF11,0
52744,0x12F85050,4,00,00,00,00
52797,0xAF81111,2,40,00
52849,0x12F83210,1,00
52902,0x1610FF50,0
52953,0xAF87170,3,00,00,00
53006,0x12F85050,4,00,00,00,00
53059,0xAF87070,2,40,00
53111,0x1610FF70,0
53163,0x1610FF10,0
53215,0x12F85050,4,00,00,00,00
53268,0xAF87170,3,00,00,00
53321,0x12F85050,4,00,00,00,00
53374,0x12F85050,4,00,00,00,00
53427,0x12F81010,2,00,00
53479,0x1610FF10,0
53531,0xAF87170,3,00,00,00
53584,0x12F85050,4,00,00,00,00
53687,0x12F85050,4,00,00,00,00
53740,0x12F83210,1,00
53792,0xAF87070,2,50,00
53845,0xAF87170,3,00,00,00
53897,0x1610FF50,0
53949,0x12F85050,4,00,00,00,00
54002,0x12F85050,4,00,00,00,00
54055,0x12F83210,1,00
54107,0x12F85050,4,00,00,00,00
54160,0xAF87170,3,00,00,00
54213,0x12F85050,4,00,00,00,00
54266,0xAF81111,2,40,00
54318,0x12F85050,4,00,00,00,00
54371,0x12F83210,1,00
54423,0xAF87170,3,00,00,00
54476,0x1610FF11,0
54528,0xAF87070,2,40,00
54580,0xAF81111,2,40,40
54633,0x12F83010,1,00
54685,0x12F83210,1,00
54737,0xAF87170,3,00,00,00
54790,0x1610FF10,0
54842,0x12F85050,4,00,00,00,00
54895,0x1610FF50,0
54947,0x12F83210,1,00
54999,0x12F85150,2,40,00
55051,0xAF87170,3,00,00,00
55104,0xAF87070,2,00,00
55156,0x12F85050,4,00,00,00,00
55209,0x12F85050,4,00,00,00,00
55262,0x12F83210,1,00
55314,0x12F85050,4,00,00,00,00
55367,0xAF87170,3,00,00,00
55420,0x12F85050,4,00,00,00,00
55473,0xAF87070,2,40,00
55525,0x12F81010,2,00,00
55578,0xAF81111,2,42,40
55630,0xAF87170,3,00,00,00
55683,0x12F85050,4,00,00,00,00
55786,0x12F85050,4,00,00,00,00
55839,0x12F83210,1,00
55891,0xAF81111,2,42,40
55944,0xAF87170,3,00,00,00
55996,0x12F85050,4,00,00,00,00
56099,0x12F85050,4,00,00,00,00
56152,0xAF87070,2,50,00
56205,0x12F85150,2,00,00
56257,0xAF87170,3,00,00,00
56310,0x12F85050,4,00,00,00,00
56363,0x12F85050,4,00,00,00,00
56416,0xEF81510,1,00
56468,0xAF81111,2,42,40
56520,0x12F85050,4,00,00,00,00
56573,0xAF87170,3,00,00,00
56626,0xAF87070,2,40,00
56678,0xAF81111,2,40,40
56730,0x12F83010,1,00
56783,0x12F83210,1,00
56835,0xAF87170,3,00,00,00
56888,0x1610FF50,0
56939,0xAF87070,2,40,00
56992,0xAF81111,2,40,00
57044,0x12F83210,1,00
57096,0xEF81430,1,00
57148,0xAF81111,2,00,00
57201,0x12F85050,4,00,00,00,00
57304,0x12F85050,4,00,00,00,00
57357,0x12F83210,1,00
57409,0x12F85050,4,00,00,00,00
57462,0xAF81111,2,00,00
57514,0x12F85050,4,00,00,00,00
57567,0x12F85050,4,00,00,00,00
57620,0xEF81510,1,00
57673,0x12F83210,1,00
57725,0xAF87070,2,00,00
57777,0xAF81111,2,00,00
57830,0x12F85050,4,00,00,00,00
57882,0x1610FF50,0
57934,0x12F83210,1,00
57987,0xEF81430,1,00
58039,0xAF87170,3,00,00,00
58091,0xAF81111,2,00,00
58144,0x12F85050,4,00,00,00,00
58197,0x12F85050,4,00,00,00,00
58250,0x12F83210,1,00
58302,0x12F85150,2,00,00
58354,0xAF87170,3,00,00,00
58407,0x12F85050,4,00,00,00,00
58510,0x12F85050,4,00,00,00,00
58563,0x12F83210,1,00
58615,0xAF81111,2,40,00
58668,0xAF87170,3,00,00,00
58720,0x12F85050,4,00,00,00,00
58773,0x12F85050,4,00,00,00,00
58826,0x12F81010,2,00,00
58879,0x1610FF10,0
58931,0xAF87170,3,00,00,00
58983,0x12F85050,4,00,00,00,00
59086,0x12F85050,4,00,00,00,00
59139,0x12F83210,1,00
59192,0xAF81111,2,42,40
59244,0xAF87170,3,00,00,00
59296,0x1610FF11,0
59348,0x12F85050,4,00,00,00,00
59401,0x12F85050,4,00,00,00,00
59454,0x12F83210,1,00
59507,0x12F83130,1,00
59559,0xAF87170,3,00,00,00
59611,0x12F85050,4,00,00,00,00
59664,0x12F85050,4,00,00,00,00
59717,0xEF81510,1,00
59770,0x12F83210,1,00
59822,0x12F85050,4,00,00,00,00
59875,0xAF87170,3,00,00,00
59927,0x12F85050,4,00,00,00,00
59980,0x12F85050,4,00,00,00,00
60033,0x12F83210,1,00
60086,0xAF87070,2,50,00
60138,0xAF87170,3,00,00,00
60191,0x12F85050,4,00,00,00,00
60294,0x12F85050,4,00,00,00,00
60347,0x12F83210,1,00
60399,0xEF81430,1,00
60451,0xAF87170,3,00,00,00
60504,0x12F85050,4,00,00,00,00
60607,0x12F85050,4,00,00,00,00
60660,0x12F83210,1,00
60712,0x12F85050,4,00,00,00,00
60765,0xAF87170,3,00,00,00
60817,0x12F85050,4,00,00,00,00
60870,0x1610FF50,0
60922,0x12F81010,2,00,00
60975,0xAF87070,2,50,00
61027,0xAF81111,2,42,40
61080,0xAF87170,3,00,00,00
61132,0x12F85050,4,00,00,00,00
61185,0x12F85050,4,00,00,00,00
61238,0x12F83210,1,00
61290,0xAF87070,2,50,00
61343,0xAF87170,3,00,00,00
61395,0x12F85050,4,00,00,00,00
61498,0x12F85050,4,00,00,00,00
61551,0x12F83210,1,00
61604,0x12F85150,2,00,00
61656,0xAF87170,3,00,00,00
61709,0x12F85050,4,00,00,00,00
61812,0xEF81510,1,00
61864,0x12F83210,1,00
61916,0x12F85050,4,00,00,00,00
61969,0xAF81111,2,42,40
62022,0x12F85050,4,00,00,00,00
62074,0xEF81510,1,00
62127,0x12F83210,1,00
62179,0xEF81430,1,00
62231,0xAF87170,3,00,00,00
62283,0xAF87070,2,40,00
62336,0x1610FF11,0
62388,0xAF81111,2,00,00
62440,0x12F83210,1,00
62492,0xEF81430,1,00
62544,0xAF87170,3,00,00,00
62597,0x12F85050,4,00,00,00,00
62650,0xAF87070,2,00,00
62702,0xAF81111,2,00,00
62755,0x12F83210,1,00
62807,0x12F83130,1,00
62859,0xAF87170,3,00,00,00
62912,0x1610FF50,0
62964,0x12F85050,4,00,00,00,00
63017,0x12F85050,4,00,00,00,00
63070,0x12F83210,1,00
63122,0x12F85050,4,00,00,00,00
63175,0xAF87070,2,40,00
63227,0x12F85050,4,00,00,00,00
63280,0xEF81510,1,00
63332,0x12F83210,1,00
63385,0xAF81111,2,42,40
63437,0xAF87170,3,00,00,00
63490,0x12F85050,4,00,00,00,00
63593,0xEF81510,1,00
63645,0x12F83210,1,00
63697,0xEF81430,1,00
63749,0xAF87170,3,00,00,00
63802,0x12F85050,4,00,00,00,00
63855,0x1610FF11,0
63906,0x1610FF50,0
63958,0x12F83210,1,00
64011,0x12F85150,2,00,00
64063,0xAF87170,3,00,00,00
64116,0x12F85050,4,00,00,00,00
64169,0xEF81510,1,00
64221,0x12F83210,1,00
64273,0xAF87070,2,50,00
64325,0x12F85050,4,00,00,00,00
64378,0xAF87170,3,00,00,00
64431,0x12F85050,4,00,00,00,00
64484,0xEF81510,1,00
64536,0x12F83210,1,00
64588,0xAF87070,2,50,00
64641,0xAF87170,3,00,00,00
64693,0x12F85050,4,00,00,00,00
64796,0xEF81510,1,00
64848,0x12F83210,1,00
64901,0x1610FF11,0
64953,0xAF87170,3,00,00,00
65005,0x12F85050,4,00,00,00,00
65058,0xAF81111,2,40,20
65111,0x12F81010,2,00,00
65163,0x12F83210,1,00
65215,0x12F85050,4,00,00,00,00
65268,0xAF87170,3,00,00,00
65321,0x12F85050,4,00,00,00,00
65374,0xAF81111,2,40,40
65426,0x12F83210,1,00
65478,0xEF81430,1,00
65530,0xAF87170,3,00,00,00
65583,0x12F85050,4,00,00,00,00
65636,0xAF87070,2,40,00
65688,0xAF81111,2,40,00
65741,0x12F83210,1,00
65793,0xEF81430,1,00
65845,0xAF87170,3,00,00,00
65898,0x1610FF11,0
65950,0xAF87070,2,40,00
66002,0xAF81111,2,40,40
66054,0x12F83210,1,00
66107,0x12F85150,2,40,00
66159,0xAF87170,3,00,00,00
66212,0x12F85050,4,00,00,00,00
66265,0xAF87070,2,40,00
66317,0x12F83010,1,00
66369,0x12F83210,1,00
66421,0x12F85050,4,00,00,00,00
66474,0xAF87170,3,00,00,00
66527,0x12F85050,4,00,00,00,00
66580,0xAF81111,2,40,40
66632,0x12F83210,1,00
66685,0xEF81430,1,00
66737,0xAF87170,3,00,00,00
66789,0x12F85050,4,00,00,00,00
66842,0xAF87070,2,40,00
66895,0xAF81111,2,00,00
66947,0x12F83210,1,00
66999,0xEF81430,1,00
67051,0xAF87170,3,00,00,00
67104,0x12F85050,4,00,00,00,00
67157,0xAF87070,2,00,00
67209,0x12F81010,2,00,00
67262,0x12F83210,1,00
67314,0x12F85150,2,40,00
67366,0x1610FF10,0
67418,0x12F85050,4,00,00,00,00
67471,0xEF81510,1,00
67524,0x12F85050,4,00,00,00,00
67576,0xEF81430,1,00
67629,0x12F85050,4,00,00,00,00
67682,0xAF81111,2,40,00
67734,0x12F85050,4,00,00,00,00
67787,0xEF81510,1,00
67839,0x12F85050,4,00,00,00,00
67892,0xEF81430,1,00
67944,0xAF87170,3,00,00,00
67997,0xAF81111,2,40,10
68049,0x12F85050,4,00,00,00,00
68102,0x1610FF70,0
68154,0xAF81111,2,42,40
68206,0x12F83130,1,00
68259,0xAF87170,3,00,00,00
68311,0x12F85050,4,00,00,00,00
68364,0x1610FF11,0
68416,0x12F83210,1,00
68468,0xAF81111,2,42,40
68521,0x12F85050,4,00,00,00,00
68574,0xAF87170,3,00,00,00
68626,0x12F85050,4,00,00,00,00
68679,0x1610FF70,0
68731,0x12F85050,4,00,00,00,00
68784,0xEF81430,1,00
68837,0x12F85050,4,00,00,00,00
68889,0xAF87170,3,00,00,00
68942,0x12F85050,4,00,00,00,00
68995,0xAF87070,2,40,00
69048,0x12F85050,4,00,00,00,00
69101,0xEF81430,1,00
69153,0xAF87170,3,00,00,00
69205,0x12F85050,4,00,00,00,00
69258,0xAF87070,2,40,00
69311,0xAF81111,2,40,20
69363,0x1610FF11,0
69415,0x12F85150,2,40,00
69467,0xAF87170,3,00,00,00
69520,0x12F85050,4,00,00,00,00
69573,0x1610FF70,0
69625,0x12F85050,4,00,00,00,00
69678,0xEF81430,1,00
69730,0x12F85050,4,00,00,00,00
69783,0xAF87170,3,00,00,00
69836,0x12F85050,4,00,00,00,00
69889,0xAF87070,2,00,00
69941,0x12F85050,4,00,00,00,00
69994,0xEF81430,1,00
70046,0xAF87170,3,00,00,00
70099,0x12F85050,4,00,00,00,00
70152,0xAF87070,2,00,00
70204,0x12F81010,2,00,00
70257,0x12F85050,4,00,00,00,00
70310,0x12F85150,2,40,00
70362,0xAF87170,3,00,00,00
70415,0xAF81111,2,40,00
70467,0x12F85050,4,00,00,00,00
70520,0x12F85050,4,00,00,00,00
70573,0xEF81430,1,00
70625,0x12F85050,4,00,00,00,00
70678,0xAF87070,2,40,00
70731,0x12F85050,4,00,00,00,00
70784,0xEF81510,1,00
70836,0x12F85050,4,00,00,00,00
70889,0xEF81430,1,00
70941,0xAF87170,3,00,00,00
70993,0xAF87070,2,40,00
71046,0x12F85050,4,00,00,00,00
71099,0xEF81510,1,00
71151,0x12F85050,4,00,00,00,00
71204,0x12F83130,1,00
71256,0xAF87170,3,00,00,00
71309,0x12F85050,4,00,00,00,00
71362,0x1610FF11,0
71414,0x12F83210,1,00
71466,0xAF87070,2,50,00
71518,0x12F85150,2,40,00
71571,0xAF87170,3,00,00,00
71623,0x12F85050,4,00,00,00,00
71676,0xEF81510,1,00
71728,0x12F85050,4,00,00,00,00
71781,0xAF87070,2,50,00
71834,0x12F85050,4,00,00,00,00
71887,0xAF87170,3,00,00,00
71939,0x1610FF10,0
71991,0x1610FF10,0
72043,0x12F85050,4,00,00,00,00
72096,0xEF81430,1,00
72148,0xAF87170,3,00,00,00
72201,0x12F85050,4,00,00,00,00
72254,0xAF87070,2,40,00
72306,0x12F81010,2,00,00
72359,0x12F85050,4,00,00,00,00
72412,0x12F85150,2,40,00
